userId,movieId,rating,timestamp,class
5,2694,4.5,1163373293,1
5,2706,4,1163374246,1
5,2762,3.5,1163373743,1
5,2770,3.5,1163374947,1
5,2918,3.5,1163374278,1
5,2997,3.5,1163374127,1
5,3114,3.5,1163374263,1
5,3176,3.5,1163374408,1
5,3408,4,1163374137,1
5,3753,3.5,1163373148,1
5,3897,4.5,1163374235,1
5,3948,3.5,1163374198,1
5,4014,4,1163373273,1
5,4018,4,1163375025,1
5,4022,3.5,1163373696,1
5,4025,4.5,1163375145,1
5,4306,3.5,1163374103,1
5,4308,3.5,1163374354,1
5,4447,4.5,1163375033,1
5,4718,3.5,1163375131,1
5,4963,3,1163373548,1
5,4995,4.5,1163373616,1
5,5266,3.5,1163374995,1
5,5299,4.5,1163373299,1
5,5349,4.5,1163373606,1
5,5464,4,1163374443,1
5,5669,3.5,1163374206,1
5,5679,4.5,1163374389,1
5,5816,3,1163373688,1
5,5995,4,1163374533,1
5,6218,3.5,1163374491,1
5,6373,4,1163374572,1
5,6377,4,1163373626,1
5,6502,4,1163374455,1
5,6711,2.5,1163373238,0
5,6942,4,1163374511,1
5,8376,4,1163374742,1
5,8464,4,1163374381,1
5,8622,3.5,1163374118,1
5,8636,4.5,1163373593,1
5,8644,4,1163374426,1
5,30707,4.5,1163374340,1
5,30749,4.5,1163374702,1
5,30793,3.5,1163374177,1
5,33166,5,1163374211,1
5,33679,4,1163374517,1
5,34162,4.5,1163374227,1
5,35836,4,1163374275,1
5,40819,4.5,1163374283,1
5,41566,4,1163374144,1
5,41569,4,1163374167,1
5,48385,4.5,1163374357,1
6,111,4,1109258212,1
6,158,2,1108134263,0
6,173,2,1109258228,0
6,293,5,1108134539,1
6,596,4,1108134269,1
6,903,4,1108134299,1
6,1204,5,1108134266,1
6,1250,4.5,1108134284,1
6,1259,4.5,1109258196,1
6,1276,4.5,1108134309,1
6,1285,4.5,1108134339,1
6,1358,2,1109258181,0
6,1639,2,1109258179,0
6,1687,2,1109258281,0
6,1747,2,1109258194,0
6,1876,0.5,1108134334,0
6,1909,3,1108134344,1
6,2001,3,1108134289,1
6,2019,4,1109258270,1
6,2072,4,1109258285,1
6,2174,4,1109258175,1
6,2502,3.5,1108134291,1
6,2528,3,1109258245,1
6,2529,4,1108134293,1
6,2571,1,1109258202,0
6,2657,2,1108134271,0
6,2692,4,1108134274,1
6,2723,3,1109258257,1
6,2761,4.5,1108134545,1
6,2890,3,1109258199,1
6,3052,1,1108134337,0
6,3114,4,1109258183,1
6,3300,3.5,1109258250,1
6,3751,1.5,1109258190,0
6,4641,1.5,1109258217,0
6,4975,1.5,1109258226,0
6,5952,5,1108134311,1
6,7090,3,1108134534,1
6,7153,5,1108134519,1
6,7361,4,1108134524,1
6,8368,3.5,1108134526,1
6,8636,4,1108134537,1
6,8784,3,1108134531,1
6,8874,4.5,1108134521,1
7,1,3,851866703,1
7,10,3,851869035,1
7,21,3,851867289,1
7,31,3,851868750,1
7,34,4,851867861,1
7,40,4,851866901,1
7,104,3,851866744,1
7,110,5,851868188,1
7,112,4,851866720,1
7,141,4,851866704,1
7,151,4,851868206,1
7,198,2,851868704,0
7,207,3,851868705,1
7,260,5,851869062,1
7,272,3,851868188,1
7,316,2,851869161,0
7,318,5,851868187,1
7,329,3,851868524,1
7,333,3,851867345,1
7,345,3,851867621,1
7,355,3,851867941,1
7,356,3,851868188,1
7,357,3,851867436,1
7,364,3,851868020,1
7,367,3,851867790,1
7,377,3,851869291,1
7,380,4,851869291,1
7,480,4,851869161,1
7,500,3,851867669,1
7,534,4,851868246,1
7,539,3,851867688,1
7,541,4,851869035,1
7,551,4,851868019,1
7,588,4,851868044,1
7,589,3,851869140,1
7,590,4,851868186,1
7,592,3,851868863,1
7,594,4,851868020,1
7,595,3,851868044,1
7,610,3,851868074,1
7,671,4,851866806,1
7,708,3,851866744,1
7,720,5,851868019,1
7,724,2,851866784,0
7,736,1,851866704,0
7,737,1,851866763,0
7,745,5,851868020,1
7,780,3,851866703,1
7,786,2,851866744,0
7,924,4,851868289,1
7,1036,3,851869102,1
7,1073,3,851866744,1
7,1079,4,851867320,1
7,1080,4,851867289,1
7,1097,3,851868308,1
7,1125,3,851867553,1
7,1129,3,851869103,1
7,1136,4,851867289,1
7,1148,5,851868019,1
7,1196,5,851869034,1
7,1197,3,851867289,1
7,1198,5,851869035,1
7,1210,5,851869034,1
7,1220,4,851867379,1
7,1223,5,851868044,1
7,1225,5,851868246,1
7,1231,4,851868321,1
7,1240,4,851869062,1
7,1242,5,851868289,1
7,1270,3,851867436,1
7,1275,4,851869080,1
7,1278,3,851867436,1
7,1287,4,851868332,1
7,1288,4,851867401,1
7,1291,3,851867320,1
7,1298,3,851868471,1
7,1302,4,851868471,1
7,1307,3,851867401,1
7,1353,3,851866935,1
7,1371,3,851869160,1
7,1372,3,851869102,1
7,1373,2,851869230,0
7,1374,4,851869035,1
7,1375,3,851869140,1
7,1376,3,851869062,1
7,1394,3,851867688,1
7,1405,5,851866978,1
7,1408,1,851869140,0
8,32,5,1154465405,1
8,45,2.5,1154389572,0
8,47,5,1154464836,1
8,50,5,1154400173,1
8,110,4,1154473268,1
8,260,3.5,1154464829,1
8,282,2,1154389420,0
8,296,4,1154465380,1
8,318,5,1154464714,1
8,356,4,1154400390,1
8,457,4.5,1154400475,1
8,520,3.5,1154389356,1
8,524,2,1154400357,0
8,527,5,1154400170,1
8,543,5,1154389386,1
8,589,4,1154464853,1
8,593,4.5,1154464833,1
8,628,4,1154400284,1
8,805,3.5,1154389432,1
8,858,5,1154400181,1
8,1196,3.5,1154464841,1
8,1197,4,1154464887,1
8,1198,4,1154464730,1
8,1210,4,1154464769,1
8,1219,4,1154465573,1
8,1225,4,1154465394,1
8,1258,4,1154465555,1
8,1259,4,1154464811,1
8,1265,3,1154465230,1
8,1270,4,1154464747,1
8,1291,4,1154464720,1
8,1302,3.5,1154400465,1
8,1358,0.5,1154474527,0
8,1387,4,1154465285,1
8,1393,3,1154400324,1
8,1500,4,1154465235,1
8,1552,3,1154389408,1
8,1617,3.5,1154464990,1
8,1625,5,1154389385,1
8,1674,4,1154389491,1
8,1704,4,1154473252,1
8,1754,3,1154400308,1
8,1777,5,1154400458,1
8,1876,3.5,1154389528,1
8,1961,5,1154473322,1
8,2028,4,1154473259,1
8,2100,3,1154389460,1
8,2139,3,1154465222,1
8,2194,4.5,1154464735,1
8,2302,4.5,1154400414,1
8,2324,4,1154464850,1
8,2329,5,1154473217,1
8,2353,3.5,1154389340,1
8,2423,3.5,1154400351,1
8,2502,5,1154464889,1
8,2571,5,1154464738,1
8,2716,3.5,1154464944,1
8,2762,4.5,1154464717,1
8,2770,2.5,1154389541,0
8,2791,4.5,1154465558,1
8,2797,3.5,1154400340,1
8,2804,3.5,1154473419,1
8,2841,3,1154400360,1
8,2858,4.5,1154464950,1
8,2918,5,1154473364,1
8,2959,4,1154464901,1
8,3147,4.5,1154400266,1
8,3578,5,1154400441,1
8,3916,3.5,1154400198,1
8,3948,4,1154389482,1
8,3996,4,1154465526,1
8,4011,4.5,1154464873,1
8,4019,3.5,1154400245,1
8,4034,4.5,1154465279,1
8,4226,5,1154464905,1
8,4262,4,1154464915,1
8,4448,2.5,1154400334,0
8,4886,3.5,1154464808,1
8,4896,3.5,1154400398,1
8,4963,4.5,1154400383,1
8,4973,4,1154465373,1
8,4993,3.5,1154464819,1
8,4995,3.5,1154389449,1
8,5064,5,1154400236,1
8,5378,3.5,1154389552,1
8,5445,4.5,1154400449,1
8,5464,4,1154464756,1
8,5630,4,1154400407,1
8,5650,4,1154465399,1
8,5669,3,1154465385,1
8,5952,4,1154464762,1
8,5989,3.5,1154400444,1
8,6377,4,1154389474,1
8,6378,3,1154400191,1
8,6870,4,1154464895,1
8,6874,5,1154465296,1
8,6879,3,1154400253,1
8,7143,3.5,1154400294,1
8,7153,4,1154464753,1
8,7361,4,1154465367,1
8,7438,4,1154464994,1
8,8533,2.5,1154400471,0
8,8784,4.5,1154464868,1
8,8873,4,1154465499,1
8,8874,3,1154465548,1
8,32587,3.5,1154465243,1
8,33166,4.5,1154473310,1
8,33493,4.5,1154400263,1
8,33794,4.5,1154464726,1
8,34162,3.5,1154400423,1
8,40583,3.5,1154473088,1
8,40819,3.5,1154473264,1
8,42007,2,1154473042,0
8,43556,3.5,1154473022,1
8,43871,3,1154473014,1
8,44004,3,1154473017,1
9,1,4,938629179,1
9,17,4,938628337,1
9,26,3,938628655,1
9,36,5,938629110,1
9,47,3,938628897,1
9,318,4,938628966,1
9,497,4,938628777,1
9,515,4,938628577,1
9,527,5,938628843,1
9,534,5,938628337,1
9,593,4,938628843,1
9,608,5,938628843,1
9,733,2,938628337,0
9,1059,5,938629250,1
9,1177,3,938629470,1
9,1357,4,938628655,1
9,1358,4,938628450,1
9,1411,3,938628655,1
9,1541,2,938628777,0
9,1584,4,938629341,1
9,1680,4,938629054,1
9,1682,5,938628690,1
9,1704,4,938628966,1
9,1721,3,938629470,1
9,1784,5,938628966,1
9,2028,4,938629341,1
9,2125,4,938629522,1
9,2140,4,938629747,1
9,2249,4,938629053,1
9,2268,3,938629053,1
9,2273,3,938628777,1
9,2278,4,938628897,1
9,2291,4,938629341,1
9,2294,2,938629250,0
9,2302,4,938628843,1
9,2391,4,939122916,1
9,2396,4,938628577,1
9,2427,2,938629681,0
9,2490,3,938629681,1
9,2501,4,938628966,1
9,2539,2,938629341,0
9,2571,5,938628450,1
9,2628,3,938628843,1
9,2762,4,938627748,1
9,2857,4,938629681,1
10,50,5,942766420,1
10,152,4,942766793,1
10,318,4,942766515,1
10,344,3,942766603,1
10,345,4,942766603,1
10,592,3,942767328,1
10,735,4,942766974,1
10,1036,3,942767258,1
10,1089,3,942766420,1
10,1101,2,942767328,0
10,1127,4,942767328,1
10,1196,4,942767258,1
10,1197,4,942767258,1
10,1198,4,942767258,1
10,1200,4,942767258,1
10,1210,4,942767258,1
10,1220,3,942767328,1
10,1240,4,942767258,1
10,1291,4,942767258,1
10,1358,5,942766420,1
10,1423,4,942766420,1
10,1459,3,942766725,1
10,1499,3,942766845,1
10,1611,5,942767029,1
10,1690,3,942766679,1
10,1704,4,942766472,1
10,1719,5,942766472,1
10,1887,2,942766845,0
10,1923,5,942766515,1
10,2108,3,942766472,1
10,2344,5,942766991,1
10,2406,4,942767328,1
10,2410,2,942767328,0
10,2539,4,942766845,1
10,2571,5,942766515,1
10,2826,5,942766109,1
10,2827,3,942766251,1
10,2840,3,942766213,1
10,2841,4,942766029,1
10,2881,3,942766164,1
10,2890,4,942765978,1
10,2907,2,942766213,0
10,2926,5,942767121,1
10,2995,2,942766251,0
10,3005,3,942766059,1
10,3019,4,942767571,1
11,50,5,1391658537,1
11,70,1,1391656827,0
11,126,4,1391657561,1
11,169,3,1391657297,1
11,296,5,1391658423,1
11,778,4.5,1391658505,1
11,785,3.5,1391656845,1
11,923,5,1391658556,1
11,1027,4.5,1391658634,1
11,1201,5,1391658440,1
11,1408,5,1391658667,1
11,1918,3,1391657062,1
11,2042,3.5,1391657376,1
11,2596,4.5,1391657543,1
11,2762,3,1391658583,1
11,3424,3,1391657112,1
11,5669,3,1391658601,1
11,6598,5,1391657861,1
11,26614,5,1391658574,1
11,48516,5,1391658450,1
11,51084,4,1391657605,1
11,58295,4.5,1391657459,1
11,71211,3.5,1391657720,1
11,77455,4.5,1391658141,1
11,79132,4,1391658115,1
11,80489,4.5,1391658399,1
11,80906,3,1391658137,1
11,81158,4,1391658210,1
11,81562,3.5,1391658218,1
11,88129,4,1391658385,1
11,91500,4.5,1391658311,1
11,91529,4.5,1391658125,1
11,91548,4,1391658270,1
11,96079,4,1391658186,1
11,96861,4,1391657924,1
11,97938,4,1391657610,1
11,104841,5,1391658157,1
11,106487,5,1391657798,1
12,253,3,968045587,1
12,529,1,968045407,0
12,538,3,968045438,1
12,608,2,968045353,0
12,673,1,968045732,0
12,736,4,968045680,1
12,737,3,968045764,1
12,1028,1,968045500,0
12,1032,2,968045561,0
12,1077,3,968045500,1
12,1197,1,955407153,0
12,1215,5,968045353,1
12,1220,5,955407153,1
12,1230,2,968045354,0
12,1235,5,968045354,1
12,1295,1,955407153,0
12,1374,1,968045475,0
12,1387,4,968045475,1
12,1639,2,968045438,0
12,1732,3,968045529,1
12,2259,2,955407153,0
12,2355,2,968045475,0
12,2460,4,968045680,1
12,2529,1,968045475,0
12,2668,2,968045764,0
12,2959,4,968045407,1
12,3146,2,968045732,0
12,3148,1,968045379,0
12,3176,3,968045649,1
12,3179,2,968045354,0
12,3298,4,968045529,1
12,3324,1,968045732,0
12,3408,4,968045379,1
12,3474,4,955407153,1
12,3770,3,968045619,1
12,3773,2,968045680,0
12,3780,2,968045619,0
12,3791,1,968045232,0
12,3793,5,968045232,1
12,3794,3,968045232,1
12,3798,4,968045232,1
12,3799,1,968045198,0
12,3801,3,968045198,1
12,3809,3,968045172,1
12,3825,5,968045142,1
12,3827,2,968045142,0
12,3829,2,968045106,0
12,3831,4,968045106,1
12,3841,2,968045074,0
12,3844,1,968045074,0
12,3861,3,968045015,1
12,3863,5,968045015,1
12,3864,3,968045015,1
12,3865,5,968045015,1
12,3869,2,968044981,0
12,3871,2,968044981,0
12,3873,3,968044981,1
12,3879,5,968044949,1
12,3885,3,968044949,1
12,3886,2,968044949,0
12,6184,4,968045173,1
13,1,5,1331380058,1
13,47,2.5,1331380914,0
13,110,4,1331380038,1
13,277,4,1331379348,1
13,296,3.5,1331380895,1
13,318,4.5,1331380029,1
13,356,5,1331380018,1
13,362,4.5,1331379479,1
13,480,3,1331380025,1
13,524,3.5,1331379485,1
13,527,4,1331380901,1
13,531,4,1331379483,1
13,587,3,1331380851,1
13,590,4,1331380062,1
13,914,4,1331379366,1
13,919,3.5,1331380871,1
13,1027,3,1331379520,1
13,1259,4,1331380814,1
13,1265,2.5,1331380845,0
13,1918,3,1331379386,1
13,1961,4,1331380745,1
13,2355,4,1331380741,1
13,2571,3,1331380888,1
13,2572,3.5,1331379777,1
13,2761,4,1331379470,1
13,2762,3,1331380765,1
13,2804,3,1331380731,1
13,2908,3,1331379494,1
13,2918,3,1331380761,1
13,3114,3,1331380738,1
13,3147,4,1331380752,1
13,3255,3.5,1331379342,1
13,3396,3.5,1331379599,1
13,3624,3,1331379574,1
13,4306,4,1331380721,1
13,4310,4.5,1331379506,1
13,4321,2.5,1331379589,0
13,4718,3.5,1331379530,1
13,4878,4.5,1331380145,1
13,4886,3.5,1331380834,1
13,4993,4.5,1331380883,1
13,5989,4,1331380785,1
13,6377,4.5,1331380734,1
13,7361,4,1331380159,1
13,7502,4.5,1331380306,1
13,54286,3.5,1331380782,1
13,58559,4.5,1331380873,1
13,64614,4.5,1331380830,1
13,69757,4,1331379748,1
13,78499,4,1331380725,1
13,81834,4.5,1331380387,1
13,88125,4.5,1331380390,1
13,93363,3,1331379985,1
14,594,1,976243997,0
14,1196,4,976243997,1
14,1721,3,976243912,1
14,2038,3,976244179,1
14,2355,2,976244179,0
14,2394,3,976244471,1
14,2628,3,976243933,1
14,2683,2,976244131,0
14,2716,3,976244313,1
14,2720,2,976244367,0
14,2724,3,976244524,1
14,2861,2,976244287,0
14,3114,4,976244591,1
14,3157,2,976244564,0
14,3175,5,976244313,1
14,3354,3,976243997,1
14,3623,3,976244423,1
14,3751,4,976244205,1
14,3986,3,976244107,1
14,3988,4,976244343,1
15,1,2,997938310,0
15,2,2,1134521380,0
15,5,4.5,1093070098,1
15,6,4,1040205753,1
15,10,3,1093028290,1
15,11,2.5,1093028381,0
15,14,2.5,1166586286,0
15,16,3.5,1093070150,1
15,17,3,997939404,1
15,19,1,1093028409,0
15,21,4.5,1058249528,1
15,22,2.5,1093070415,0
15,25,3,1033345172,1
15,32,4,997938466,1
15,34,3,997938310,1
15,36,1,1033345287,0
15,39,2.5,1093028334,0
15,44,3,1122576665,1
15,47,5,1054449816,1
15,50,5,997938500,1
15,52,2.5,1093070271,0
15,62,2,1093028336,0
15,70,0.5,1093070467,0
15,82,5,1044220302,1
15,94,3,1166587063,1
15,95,1.5,1093028331,0
15,101,4,1134522072,1
15,104,1,1093070113,0
15,107,2,1166586594,0
15,110,3,1040205792,1
15,111,5,997938500,1
15,112,2.5,1093070156,0
15,123,4,997938358,1
15,125,3.5,1245362506,1
15,145,3.5,1134521543,1
15,149,5,1075142933,1
15,150,3,997939380,1
15,153,1,1128274517,0
15,157,2,1052896975,0
15,160,0.5,1093028411,0
15,161,3,1093028319,1
15,162,4,997938676,1
15,163,2,1166586021,0
15,164,4,997938413,1
15,165,3,1093028183,1
15,170,2.5,1166586376,0
15,172,1,1093070329,0
15,175,4,1166587180,1
15,176,4,1046209579,1
15,180,3,1166586276,1
15,185,2,1052896916,0
15,193,1,1193435347,0
15,196,2,1093070170,0
15,198,1.5,1134521967,0
15,208,1.5,1193435482,0
15,214,2,1033345241,0
15,215,4.5,1054449903,1
15,216,1,1349622582,0
15,223,4,997939415,1
15,225,1,1134521432,0
15,230,1,1033345068,0
15,231,3.5,1093028308,1
15,232,4,1033345227,1
15,233,4,1033344772,1
15,235,4,997939415,1
15,237,3.5,1166586251,1
15,246,5,997938656,1
15,247,2,997938567,0
15,252,2,1093070318,0
15,253,2,1093028328,0
15,260,5,997938437,1
15,265,1,1058250479,0
15,288,2,1093028372,0
15,292,1,1093028298,0
